input_text,target_text,category
"paraphrase: pada tahun 2001, jumlah narapidana death row secara nasional jatuh untuk pertama kalinya dalam satu generasi.","pada tahun 2001, jumlah orang di hukuman mati turun untuk pertama kalinya dalam satu dekade.",creative
"paraphrase: deasean dan walker, seorang warga barbey street di dekatnya, dilarikan ke pusat medis rumah sakit brookdale, di mana mereka meninggal sekitar pukul 6 malam, kata o brien.","kedua korban penembakan dilarikan ke pusat medis rumah sakit universitas brookdale, di mana mereka meninggal beberapa saat kemudian.",creative
paraphrase: setidaknya 29 tentara amerika telah terbunuh dalam aksi sejak bush menyatakan pertempuran besar pada 1 mei.,sekitar tiga lusin pasukan amerika dan inggris telah tewas sejak bush menyatakan pertempuran besar di irak pada 1 mei.,creative
paraphrase: tujuh dari sembilan kandidat presiden demokrat juga dijadwalkan untuk membahas forum tersebut.,tujuh dari sembilan kandidat demokrat untuk presiden juga mengatakan mereka akan berpartisipasi dalam konferensi senin.,creative
"paraphrase: matthew lovett, 18, yang baru saja lulus dari collingswood high school, termasuk di antara mereka yang ditangkap.","matthew lovett, 18, dari oaklyn, n.j., termasuk di antara mereka yang ditangkap.",creative
"paraphrase: boston, keuskupan agung katolik di boston telah menawarkan 55 juta untuk menyelesaikan lebih dari 500 tuntutan hukum pelecehan seksual, menurut sebuah dokumen yang diperoleh oleh associated press.",keuskupan agung katolik roma amerika di boston telah menawarkan 55 juta untuk menyelesaikan lebih dari 500 tuntutan hukum pelecehan seksual yang melibatkan para imam.,balanced
"paraphrase: rencananya akan menelan biaya lebih dari 200 miliar per tahun, yang akan dibayar gephardt dengan mencabut pemotongan pajak bush.",rencananya akan menelan biaya lebih dari 200 miliar per tahun dan dibayar dengan mencabut pemotongan pajak bush.,safe
"paraphrase: ""saya masih ingin menjadi kandidat untuk orang -orang dengan bendera konfederasi di truk pickup mereka,"" kata dean pada hari jumat dalam sebuah wawancara telepon dari new hampshire.","""saya masih ingin menjadi kandidat untuk orang -orang dengan bendera konfederasi di truk pickup mereka,"" katanya kepada daftar des moines.",creative
"paraphrase: bush mengatakan pasukan perlawanan memusuhi kehadiran as ""terasa seperti . kondisinya sedemikian rupa sehingga mereka dapat menyerang kita di sana.",ada beberapa yang merasa kondisinya sedemikian rupa sehingga mereka dapat menyerang kita di sana.,creative
paraphrase: mantan kepala keuangan franklyn m. bergonzi mengaku bersalah atas satu tuduhan konspirasi pada 5 juni dan setuju untuk bekerja sama dengan jaksa penuntut.,"pekan lalu, mantan kepala keuangan franklyn bergonzi mengaku bersalah atas satu tuduhan konspirasi dan setuju untuk bekerja sama dengan penyelidikan pemerintah.",balanced
paraphrase: penelitian ini diatur untuk mengubah cara publik dan dokter memeriksa melanoma.,sekarang penelitian oleh rumah sakit alfred melbourne akan mengubah cara publik dan dokter memeriksa melanoma.,creative
"paraphrase: sebanyak 32 tentara as telah terbunuh dalam serangan sejak 1 mei, ketika presiden bush menyatakan akhir dari permusuhan besar di irak.",tiga puluh dua tentara as telah tewas di irak sejak presiden bush menyatakan pertempuran besar pada 1 mei.,creative
"paraphrase: ""masih harus dilihat apakah pemulihan pendapatan akan berumur pendek atau berumur panjang,"" kata mr. sprayregen.","""masih harus dilihat apakah pemulihan pendapatan akan berumur pendek atau lama,"" kata james sprayregen, pengacara kebangkrutan ual, di pengadilan.",balanced
"paraphrase: untuk minggu ini, russell 2000, barometer saham perusahaan yang lebih kecil, maju 11,92, atau 2,5 persen, ditutup pada 497,42.","indeks russell 2000, yang melacak saham perusahaan yang lebih kecil, naik 1,02, atau 0,21 persen, di 496,83.",creative
"paraphrase: ask jeeves yang berbasis di emeryville setuju untuk menjual divisi perangkat lunak bisnis ke saingan berbasis sunnyvale, kanisa, seharga 4,25 juta.","ask jeeves rabu mengumumkan berencana untuk menjual divisi perangkat lunak perusahaannya, jeeves solutions, ke kanisa.",creative
"paraphrase: ""jika pengurangan kerugian ini berlanjut seperti yang diharapkan, pengurangan tingkat lebih lanjut harus dipesan.""","jika pengurangan kerugian itu berlanjut, pengurangan tingkat lebih lanjut harus dipesan, kata bordelon.",creative
"paraphrase: satu jam kemudian, helikopter israel menembakkan rudal ke sebuah mobil di gaza city, menewaskan dua pejabat hamas dan setidaknya lima orang lainnya.","satu jam kemudian helikopter serangan israel menghujani rudal di sebuah mobil di kota gaza, menewaskan tujuh orang, kata sumber -sumber palestina.",creative
"paraphrase: prancis, rusia, cina, dan lainnya telah menganjurkan peran yang lebih kuat untuk memberikan legitimasi internasional otoritas irak yang dipilih as.","prancis, rusia, cina, dan bahkan sekutu inggris yang setia telah menganjurkan peran as yang lebih kuat, yang mereka katakan diperlukan untuk memberikan legitimasi internasional otoritas irak yang didukung a.s.",balanced
"paraphrase: untuk ketiga kalinya dalam empat tahun terakhir, kebakaran hutan adalah masalahnya.",itu adalah ketiga kalinya dalam empat tahun kebakaran hutan memaksa taman untuk ditutup.,creative
"paraphrase: moose sering mengkritik wartawan dan organisasi berita dalam buku ini, terutama yang melaporkan kebocoran dari penyelidik.","dia sering mengkritik pers, terutama wartawan dan organisasi berita yang melaporkan kebocoran dari penyelidik.",balanced
"paraphrase: eugene uhl mengikuti ayah dan kakeknya ke militer, kata ibunya.",dia mengatakan putranya mengikuti ayah dan kakeknya ke militer.,creative
paraphrase: polisi mengatakan tiga dari mereka juga telah ditahan pekan lalu dan ditahan selama dua hari sebagai tersangka atas serangan bom di jakarta dan kota medan sumatra utara.,polisi mengatakan tiga dari mereka juga telah ditahan pekan lalu dan ditahan selama dua hari sebagai tersangka atas serangan bom baru -baru ini.,balanced
"paraphrase: ""partai republik pergi ke lemari, bertemu dengan diri mereka sendiri, dan mengumumkan kompromi. ""","""partai republik pergi ke lemari, bertemu dengan diri mereka sendiri, dan mengumumkan kompromi,"" kata hollings dalam sebuah pernyataan.",balanced
"paraphrase: liga mengatakan tidak mengambil posisi apakah gubernur gray davis harus dipanggil kembali dalam pemungutan suara 7 oktober, dan tidak akan mendukung kandidat pengganti.",kelompok itu mengatakan tidak mengambil posisi apakah davis harus ditarik kembali dan tidak akan mendukung kandidat pengganti.,creative
"paraphrase: saham aspen technology turun 74 sen, atau 23 persen, untuk ditutup pada 2,48 di nasdaq.","dalam perdagangan sore, saham aspen turun 89 sen atau lebih dari 27 persen pada 2,33 per saham.",creative
paraphrase: fbi sedang berusaha menentukan kapan pejabat gedung putih dan anggota staf wakil presiden pertama kali berfokus pada wilson dan mengetahui tentang pekerjaan istrinya di agensi.,fbi sedang berusaha menentukan kapan pejabat gedung putih dan anggota staf wakil presiden berfokus pada wilson dan mengetahui tentang pekerjaan istrinya.,safe
"paraphrase: ""sarung tangan itu tidak aktif,"" kata pejabat unifi rob o neill.","pejabat unifi rob o neill mengatakan: ""sarung tangan itu tidak aktif.",balanced
"paraphrase: namun, sejauh ini, hanya empat perusahaan yang melisensikan protokol, menurut laporan kepada hakim kemarin.","sejauh ini, hanya empat perusahaan yang memiliki protokol komunikasi microsoft yang berlisensi: emc, network appliance, verisign dan starbak communications, kata laporan tersebut.",creative
"paraphrase: harga treasury naik sedikit, mengirimkan hasil catatan 10 tahun turun menjadi 4,38 persen dari 4,39 persen pada jumat.","harga treasury yang diperoleh untuk hari ketiga berturut-turut, mendorong hasil catatan 10 tahun turun menjadi 4,35 persen dari 4,36 persen senin malam.",creative
paraphrase: dua pejabat awalnya mengatakan sekitar 300 pekerja telah ditangkap di 61 toko di 21 negara bagian.,tetapi para pejabat kemudian merevisi angka -angka itu dan mengatakan sekitar 250 telah ditangkap di sekitar 60 toko.,creative
"paraphrase: analis yang disurvei oleh reuters research mengharapkan pendapatan 13 sen per saham dari pendapatan 6,7 miliar, rata -rata.","analis saat ini mengharapkan pendapatan 13 sen per saham dan pendapatan 6,7 miliar, rata -rata, menurut survei oleh reuters research.",balanced
"paraphrase: dalam sebuah pernyataan, perusahaan mengatakan kedua tawaran akan memungkinkan vivendi untuk ""mempertahankan kepentingan minoritas yang substansial di perusahaan media a.s. dengan potensi pertumbuhan yang sangat baik.""","ia juga menambahkan bahwa kedua proposal akan memungkinkan vivendi uni untuk mempertahankan ""minat minoritas yang substansial di perusahaan media a.s. dengan potensi pertumbuhan yang sangat baik.""",creative
"paraphrase: gao menemukan tingkat kabel telah meningkat 40 persen selama lima tahun terakhir, dibandingkan inflasi 12 persen selama periode tersebut.","gao menemukan bahwa tingkat kabel telah meningkat sebesar 40 persen selama lima tahun terakhir, jauh di atas inflasi 12 persen pada periode itu.",balanced
"paraphrase: ""ada,"" kata anggota dewan dan ahli fisika stanford yang menang nobel douglas osheroff, ""beberapa keputusan yang sangat buruk.","anggota dewan douglas osheroff, seorang ahli fisika stanford pemenang nobel, mengatakan: ""ada beberapa keputusan yang sangat buruk.",balanced
"paraphrase: volume mobil turun 8 persen, sementara penjualan truk ringan - yang meliputi van, pickup dan suv - naik 2,7 persen.","volume mobil turun 8 persen, sementara penjualan truk ringan-yang termasuk van, pickup dan suv-rose 2,7 persen.",safe
"paraphrase: sekitar 660 tahanan dari 42 negara, termasuk kanada, diadakan, banyak yang ditangkap selama perang melawan di afghanistan jaringan al-qaida.","sekitar 660 tahanan dari 42 negara ditahan di pangkalan angkatan laut di teluk guantanamo, banyak yang ditangkap selama perang melawan al qaeda di afghanistan.",creative
paraphrase: merusak obat-obatan sangat menguntungkan sehingga banyak dari mereka yang ditangkap tinggal di rumah jutaan dolar.,"merusak obat-obatan rupanya sangat menguntungkan, kata para penyelidik, bahwa banyak tersangka tinggal di rumah jutaan dolar.",creative
paraphrase: saham salix telah meroket 64 persen sejak axcan melakukan penawaran pertama pada 10 april.,"sejak penawaran pengambilalihan awal, saham salix telah meningkat sekitar 35 persen.",creative
"paraphrase: pada periode tahun lalu, pearson membukukan laba pra-pajak 26 juta.",setahun yang lalu perusahaan membukukan laba 26 juta pound.,creative
"paraphrase: doris brasher, yang memiliki toko kelontong di dekat kantor polisi, mengatakan banyak orang di kota yang erat mengenal orang-orang yang terbunuh.","doris brasher, yang memiliki toko kelontong di highway 96, mengatakan banyak orang di kota yang erat itu mengenal tiga orang yang terbunuh.",balanced
"paraphrase: portofolio sony memberi pelanggan berbagai layanan yang dipersonalisasi termasuk kemampuan mengunduh dan mengalami gambar, nada dering, video musik, dan layanan hiburan musik lainnya.","portofolio produk dan layanan sony music saat ini memungkinkan operator untuk menawarkan kepada pelanggan kemampuan untuk mengunduh gambar, nada dering, video musik, dan layanan hiburan lainnya.",creative
"paraphrase: roberson digigit di belakang dan menggaruk kaki, menurut ibunya, shamika woumnm dari dorchester.","dia digigit di belakang dan menggaruk kaki, kata ibunya.",creative
"paraphrase: dolar yang diperoleh terhadap euro, yen dan swiss franc setelah angka penjualan ritel as september datang sedikit lebih lemah daripada perkiraan konsensus.","greenback naik dengan curam terhadap euro, yen dan franc swiss meskipun angka penjualan ritel as september yang lebih lemah dari perkiraan.",creative
paraphrase: pejabat irak mengatakan serangan itu dilakukan oleh apa yang mereka sebut orang luar yang masuk ke falluja dan menyerang di malam hari.,"pejabat irak di sini bersikeras bahwa serangan itu dilakukan oleh ""orang luar"" yang masuk ke fallujah dan menyerang di malam hari.",balanced
"paraphrase: sekitar 14.000 pelanggan tidak memiliki daya di daerah itu, kata oklahoma gas dan electric.","sekitar 38.000 pelanggan oge energy corp tidak memiliki daya, kata perusahaan itu di situs webnya.",creative
"paraphrase: proposal ini juga dapat membantu taubman centers inc. yang berbasis di bloomfield hills menangkis pengambilalihan dari operator mal perbelanjaan yang berbasis di indianapoils, simon property group inc.","undang-undang, disetujui 12-3 oleh komite perdagangan dpr, dapat mengizinkan taubman centers inc. yang berbasis di bloomfield hills untuk menangkis upaya pengambilalihan oleh simon property group inc. yang berbasis di indianapolis.",creative
"paraphrase: polisi gilroy dan agen fbi menggambarkan gehring sebagai koperasi, tetapi mengatakan pada hari sabtu bahwa ia tidak mengungkapkan apa pun tentang apa yang terjadi pada anak -anak.","sabtu, para pejabat di california menggambarkan gehring sebagai koperasi - tetapi mengatakan dia tidak mengungkapkan apa pun tentang apa yang terjadi pada anak -anak.",creative
"paraphrase: di bawah hukum kansas, ilegal bagi anak -anak di bawah usia 16 tahun untuk melakukan hubungan seksual.","menurut pendapat tersebut, kline mencatat bahwa adalah ilegal bagi anak -anak yang muda untuk melakukan hubungan seksual.",creative
paraphrase: para pejabat mengatakan satu ketentuan dalam ukuran senat-pass menyumbang 40 miliar selama 10 tahun dalam perhitungan cbo.,kantor anggaran mengatakan satu ketentuan ruu senat menyumbang 40 miliar dari biaya.,creative
"paraphrase: saat suhu melambung di atas 50 derajat (120 fahrenheit), lemari es dan pendingin udara telah terhenti di basra.","saat suhu melambung di atas 120 fahrenheit di basra, lemari es dan ac telah berhenti berhenti.",balanced
"paraphrase: tetapi ketika tidak ada hakim yang mengumumkan pensiun ketika masa pengadilan berakhir pada bulan juni, itu dipandang sebagai upaya itu diperdebatkan.","tetapi ketika hakim o connor maupun keadilan lainnya tidak mengumumkan pensiun ketika masa jabatan pengadilan berakhir pada bulan juni, itu secara luas dipandang membuat kampanye itu diperdebatkan.",creative
"paraphrase: tapi dia mengaku: ""ada rasa takut total untuk memulai karena anda benar -benar berada di belas kasihan angin.""","namun dia mengatakan ada ""ketakutan total untuk memulai karena anda benar -benar berada di bawah belas kasihan angin"".",balanced
"paraphrase: produk spansion harus tersedia dari amd dan fujitsu, kata amd.",solusi memori flash spansion tersedia di seluruh dunia dari amd dan fujitsu.,creative
"paraphrase: berg mengatakan dalam sebuah iklan untuk itu, ""lebih dari kenangan saya, buku ini bermaksud untuk menyampaikannya.""","dalam sebuah iklan untuk buku itu, berg berkata, ""lebih dari kenangan saya, buku ini bermaksud untuk menyampaikannya.""",safe
"paraphrase: elang jantan ditemukan oleh penjaga kebun binatang kamis pagi, menderita luka tusukan parah di perutnya.","elang berusia 21 tahun, yang ditemukan oleh seorang penjaga kebun binatang kamis pagi, mengalami luka tusukan parah di perut dan kembali, kata juru bicara julie mason.",creative
"paraphrase: harga bensin oktober menetap 1,47 sen lebih rendah pada 78,70 sen per galon.","minyak pemanas oktober berakhir turun 0,41 sen menjadi 70,74 sen per galon.",creative
"paraphrase: ""kami tidak meminta maaf karena menemukan segala cara hukum untuk melindungi publik amerika dari serangan teroris lebih lanjut,"" kata barbara comstock, sekretaris pers ashcroft.","""kami tidak meminta maaf karena menemukan segala cara hukum untuk melindungi publik amerika dari serangan teroris lebih lanjut,"" kata barbara comstock, juru bicara departemen kehakiman.",balanced
"paraphrase: dia mencirikan tawaran yang bermusuhan sebagai ""perilaku buruk yang sangat buruk dari perusahaan dengan sejarah perilaku buruk yang sangat buruk.""","conway menyebut langkah itu ""perilaku buruk yang sangat buruk dari sebuah perusahaan dengan sejarah perilaku buruk yang sangat buruk.""",creative
"paraphrase: s p 500 selesai 13,78 poin lebih tinggi pada 930,08, atau 1,5 persen, level tertinggi sejak 14 januari.","s p naik 13,78, atau 1,5 persen, menjadi 930,08, level terbaik sejak 14 januari.",balanced
"paraphrase: mengundurkan diri bersama dengan brendsel adalah vaughn clarke, wakil presiden eksekutif perusahaan dan chief financial officer.","ketua dan kepala eksekutif leland brendsel dan vaughn clarke, wakil presiden eksekutif perusahaan dan chief financial officer, mengundurkan diri.",balanced
paraphrase: daerah yang terkena dampak terburuk adalah provinsi kyongsang selatan di mana setidaknya 15 orang tenggelam dan jalan-jalan tersapu.,daerah yang terkena dampak terburuk adalah provinsi kyeongsang selatan di mana setidaknya 15 orang tenggelam dan jalan -jalan tersapu di sisi lumpur.,safe
paraphrase: tahanan disiksa dan dieksekusi - telinga dan kulit kepala mereka diputuskan untuk oleh -oleh.,"mereka sering menyiksa dan menembak tahanan, memutuskan telinga dan kulit kepala untuk suvenir.",creative
"paraphrase: saham inamed ditutup hampir 12 persen di nasdaq, di mana itu adalah salah satu pecundang persentase teratas.","saham inamed turun sebanyak sekitar 16 persen di nasdaq, di mana itu adalah salah satu dari persentase pecundang teratas.",balanced
"paraphrase: chirac, yang dapat memaafkan pemecah hukum, menolak permintaan humbert tahun lalu tetapi tetap berhubungan erat dengan keluarga.","chirac, yang memiliki wewenang untuk mengampuni pelanggaran hukum, menolak permintaan humbert untuk diizinkan mati tahun lalu tetapi tetap berhubungan erat dengan keluarga.",balanced
"paraphrase: pejabat juga bertemu dengan organisasi internasional untuk epizootics (oie), yang menetapkan standar kesehatan hewan untuk dunia.","pejabat kanada juga diharapkan bertemu kemarin dengan organisasi internasional untuk epizootics (oie), yang menetapkan standar kesehatan hewan untuk dunia.",safe
"paraphrase: selain itu, komite mencatat, ""sementara pengeluaran sedang mengencangkan, pasar tenaga kerja telah melemah"".","""bukti yang terakumulasi selama periode intermeeting menegaskan bahwa pengeluaran sedang mengencangkan, meskipun pasar tenaga kerja telah melemah.",creative
"paraphrase: sangat jauh di dalam air internasional sehingga eksplorasi laut finder odyssey, dari tampa, florida, tidak harus berbagi kekayaan dengan pemerintah mana pun.","dan karena sangat jauh di air internasional, eksplorasi kelautan perusahaan penyelamatan odyssey tidak harus berbagi kekayaan dengan pemerintah negara bagian pesisir.",creative
paraphrase: pengadilan banding federal kemarin mengembalikan tuduhan sumpah palsu terhadap seorang siswa san diego yang dituduh berbohong tentang hubungannya dengan pembajak 9 11.,pengadilan banding a.s. di new york mengembalikan tuduhan sumpah palsu terhadap seorang mahasiswa grossmont college yang dituduh berbohong tentang pengetahuannya tentang dua pembajak 11 september.,creative
"paraphrase: pendapatan operasi adalah 1,45 miliar, peningkatan dari hasil tahun lalu 1,38 miliar.","pendapatan operasi naik menjadi 1,45 miliar dari 1,38 miliar tahun lalu.",balanced
"paraphrase: kabel -kabel dapat meningkat dengan daya yang jauh lebih banyak, dan dapat dihidupkan dan dimatikan seperti keran air, membuat penagihan lebih akurat, kata taub.","kabel dapat membawa daya yang jauh lebih banyak, dan dapat dihidupkan dan dimatikan seperti keran air, membuat penagihan lebih akurat, kata taub.",safe
"paraphrase: ""setelah analisis yang cermat, yang telah menyimpulkan bahwa risiko bagi para pelancong terhadap beijing sekarang minim,"" kata omi hari ini pada konferensi pers di beijing.","""setelah analisis yang cermat, yang telah menyimpulkan bahwa risiko bagi para pelancong terhadap beijing sekarang minim,"" kata omi pada konferensi pers di beijing pada hari selasa.",safe
"paraphrase: dia mengatakan pada tahun 2003, tidak ada satu pun negara bagian as yang memiliki tingkat obesitas di bawah 15 persen.","dia mengatakan pada tahun 2003, tidak ada satu negara amerika yang memiliki tingkat obesitas kurang dari 15 persen dari populasi.",balanced
"paraphrase: berdasarkan pengalaman di tempat lain, itu bisa memakan waktu hingga dua tahun sebelum pemilihan rutin diadakan, tambahnya.","pejabat militer a.s. telah mengatakan itu bisa memakan waktu hingga dua tahun sebelum pemilihan rutin diadakan, berdasarkan pengalaman di tempat lain di dunia.",balanced
paraphrase: gelombang besar dan selancar berbahaya sudah dirasakan di sepanjang bagian pantai.,gelombang besar yang sudah besar dan selancar berbahaya telah tiba di sepanjang atlantik tengah.,creative
"paraphrase: kontribusi inovatif mereka mengkomersialkan teknologi, menciptakan lapangan kerja, meningkatkan produktivitas dan merangsang pertumbuhan dan perkembangan negara. ""","""kontribusi inovatif mereka mengkomersialkan teknologi, menciptakan lapangan kerja, meningkatkan produktivitas dan merangsang pertumbuhan dan perkembangan negara,"" katanya.",safe
paraphrase: whitney mengatakan para pejabat mengevakuasi sebuah kamp ymca yang telah dijadwalkan menjadi tuan rumah 250 orang mulai hari minggu.,whitney mengatakan para pejabat mengevakuasi sebuah kamp di mana 250 orang diharapkan tiba pada hari minggu.,creative
"paraphrase: pencarian untuk para penyintas dari beberapa kapal karam sebelumnya sering harus ditinggalkan karena alasan yang sama, meninggalkan kapal dan sebagian besar penumpang mereka tidak terhitung.","dalam beberapa kapal karam sebelumnya, pencarian yang selamat harus ditinggalkan karena alasan yang sama, meninggalkan kapal dan sebagian besar penumpang mereka tidak terhitung.",balanced
"paraphrase: ""apple bekerja dengan oxford semiconductor dan mempengaruhi produsen drive untuk menyelesaikan masalah ini, yang berada di chipset oxford 922,"" kata perusahaan itu dalam sebuah pernyataan.","apple bekerja dengan oxford semiconductor dan mempengaruhi produsen drive untuk menyelesaikan masalah ini, yang berada di set chip oxford 922. """,balanced
"paraphrase: 18 orang lainnya di gedung itu, termasuk mantan pacar harrison, tidak terluka, kata juru bicara kepolisian don aaron.","18 orang lainnya di dalam gedung - dua pengunjung dan 16 karyawan, termasuk mantan pacar harrison - melarikan diri tanpa cedera, kata aaron.",creative
"paraphrase: gpo sebelumnya ditutup toko buku di san francisco, boston, philadelphia, chicago, birmingham, cleveland, dan columbus.","sejak 2001, agensi ini telah menutup toko buku di san francisco, boston, philadelphia, chicago, birmingham, ala., cleveland, columbus, ohio, dan washington.",creative
"paraphrase: ""manfaatnya sama untuk semua orang, baik di medicare tradisional maupun di medicare yang disempurnakan yang kami siapkan.""","""manfaat (obat) sama untuk semua orang, baik di medicare tradisional maupun di medicare yang ditingkatkan yang kami buat,"" kata grassley.",creative
"paraphrase: saham lompatan tembakau dipimpin oleh altria yang berbasis di new york, yang sahamnya naik hampir 10 persen menjadi 38,28.","saham pembuat rokok melompat pada berita, yang dipimpin oleh altria yang berbasis di new york, yang sahamnya naik hampir 10 persen menjadi 38,30.",balanced
"paraphrase: cindy yeast, seorang humas di daerah washington berusia 50 tahun, mengatakan dia mulai mengonsumsi suplemen dua tahun lalu untuk menghindari demensia ringan yang memengaruhi orang tuanya yang sudah tua.",dia mulai mengonsumsi suplemen dua tahun lalu - sebagian untuk mencegah demensia ringan yang mempengaruhi orang tuanya yang sudah tua.,creative
"paraphrase: tak satu pun dari sistem tanaman padang rumput ganja yang dapat didistribusikan sampai dokumen tersedia, katanya.","tak satu pun dari ganja pabrik prairie dapat didistribusikan sampai manual pengguna kesehatan kanada tersedia, katanya.",creative
"paraphrase: air bush menggambarkan omaha sebagai perhentian yang paling penting, karena senator ben nelson (d-neb.) telah menjadi target lobi teratas mereka pada paket pemotongan pajak.","air bush menggambarkan omaha sebagai perhentian yang paling penting, karena senator ben nelson, demokrat nebraska, telah menjadi target lobi teratas mereka pada paket pemotongan pajak.",balanced
"paraphrase: ""kami bertindak karena kami melihat bukti dalam cahaya baru yang dramatis - melalui prisma pengalaman kami pada 9-11.""","""kami bertindak karena kami melihat bukti yang ada dalam cahaya baru, melalui prisma . 11 september.""",balanced
"paraphrase: pernyataan tertulis itu mengatakan para pejabat bea cukai inggris menghentikan al-amoudi di bandara heathrow bulan lalu ketika ia berusaha melakukan perjalanan ke damaskus, suriah.","pernyataan tertulis mengatakan al-amoudi ditahan pada 16 agustus berusaha melakukan perjalanan dari london ke damaskus, suriah.",creative
"paraphrase: di chatsworth, 52 km barat laut los angeles, penduduk rumah jutaan dolar di sana disuruh mulai mengumpulkan barang-barang mereka.","di chatsworth, 32 mil barat laut los angeles, penduduk rumah jutaan dolar di sana disuruh mengumpulkan barang-barang mereka.",balanced
"paraphrase: indeks komposit nasdaq yang dimuat teknologi .xic menambahkan 0,35 titik, atau 0,02 persen, menjadi 1.662.","nasdaq composit index .ixic naik 17,48 poin, atau 1,06 persen, menjadi 1.661,51, berdasarkan angka terbaru yang tersedia.",creative
"paraphrase: perusahaan kedua, untuk sementara dijuluki internationalco. , termasuk 19 kekuatan internasional dan kepemilikan pipa.","perusahaan kedua, yang akan disebut prisma energy international inc., mencakup 19 kekuatan internasional dan kepemilikan pipa.",creative
"paraphrase: ini adalah proses dan akan ada peluang lain bagi orang untuk berpartisipasi dalam pembangunan kembali irak. ""dia mengatakan kepada wartawan.","ini adalah proses dan akan ada peluang lain bagi orang untuk berpartisipasi dalam pembangunan kembali irak. """,safe
paraphrase: lee peterson bersaksi bahwa dia menjangkau putranya di ponselnya dan berbicara dengannya selama beberapa menit.,lee mengatakan dia mencapai scott di ponselnya dan mereka berbicara selama beberapa menit antara siang dan jam 2 malam. pada 24 desember.,creative
"paraphrase: michael mitchell, kepala pembela umum di baton rouge yang mewakili lee, tidak menjawab teleponnya rabu sore.","michael mitchell, kepala pembela umum di baton rouge yang mewakili lee, tidak tersedia untuk dimintai komentar.",balanced
"paraphrase: sehari setelah wilkie mengundurkan diri, howard mengatakan dalam pidato televisi bahwa irak memiliki ""senjata kimia dan biologis yang mampu menyebabkan kematian dan kehancuran pada skala raksasa"".","dalam pidato yang disiarkan televisi pada bulan maret, howard menyatakan irak memiliki senjata yang mampu ""menyebabkan kematian dan kehancuran pada skala raksasa"".",creative
paraphrase: perang kongo dimulai pada tahun 1998 ketika uganda dan rwanda menyerbu untuk mendukung pemberontak yang berjuang untuk menjatuhkan pemerintah pusat.,perang republik demokratik kongo dimulai pada tahun 1998 ketika uganda dan rwanda menyerbu bersama untuk mendukung pemberontak yang mencoba menggulingkan kinshasa.,balanced
"paraphrase: sebuah jajak pendapat baru -baru ini menunjukkan kepada edwards dengan keunggulan sempit di carolina selatan, dan ia merencanakan rapat umum di sana pada hari selasa.","sebuah jajak pendapat baru-baru ini menunjukkan edwards dalam dasi empat arah virtual di atas di south carolina, dan ia merencanakan rapat umum di sana pada hari selasa.",balanced
"paraphrase: montgomery adalah salah satu tempat pertama untuk memberlakukan undang -undang semacam itu, tetapi banyak tempat, termasuk new york city, sekarang melarang merokok di bar.","sementara montgomery adalah salah satu yang pertama memberlakukan undang -undang seperti itu, sekarang relatif umum - bahkan new york city melarang merokok di bar.",balanced
paraphrase: otoritas pelabuhan rumania mengatakan dua kapal yang tenggelam selama perang dunia ii telah muncul kembali ketika permukaan air turun dan dapat menghalangi lalu lintas sungai.,otoritas pelabuhan di rumania mengatakan dua kapal yang tenggelam selama perang dunia ii tetapi muncul kembali karena permukaan air yang rendah dapat menghalangi lalu lintas sungai.,balanced
"paraphrase: hill, 50, akan menjadi orang pertama yang dieksekusi karena membunuh seorang dokter aborsi.","pada hari rabu, hill dijadwalkan menjadi orang pertama yang dieksekusi karena membunuh seorang dokter aborsi.",balanced
paraphrase: mereka khawatir perlakuan itu akan membuat parker jensen yang berusia 12 tahun steril dan menghambat pertumbuhannya.,jensens mengatakan mereka khawatir perlakuan akan menghambat pertumbuhan parker dan membuatnya steril.,creative
"paraphrase: menteri pertahanan israel pada hari minggu mengangkat momok invasi israel di jalur gaza, di mana gerilyawan palestina sudah menghadapi kampanye udara yang mematikan.","shaul mofaz, menteri pertahanan israel, mengangkat prospek serangan darat ke dalam jalur gaza, di samping kampanye udara yang berkembang untuk membunuh militan hamas.",creative
paraphrase: bandara internasional hartsfield di atlanta akan menguji sistem keamanan nasional yang akan mengumpulkan sidik jari dan mengambil foto jutaan pengunjung asing setiap tahun.,bandara internasional hartsfield di atlanta akan menjadi tempat pengujian bulan depan untuk sistem keamanan nasional yang akan mengumpulkan sidik jari dan mengambil foto jutaan pengunjung asing setiap tahun.,balanced
"paraphrase: ""meskipun prasyarat untuk pemulihan tetap ada, prospek permintaan eksternal untuk output inggris lebih lemah dari yang diperkirakan sebelumnya.""","dia melanjutkan, ""meskipun prasyarat untuk pemulihan tetap ada,"" prospek ekspor inggris ""lebih lemah dari yang diperkirakan sebelumnya.""",balanced
"paraphrase: upaya baru, pembayar pajak terhadap penarikan kembali, akan secara resmi diluncurkan pada hari rabu di luar stasiun pemadam kebakaran sacramento.","disebut ""pembayar pajak terhadap penarikan kembali,"" itu akan diluncurkan rabu sore di luar stasiun pemadam kebakaran sacramento.",balanced
"paraphrase: truk itu membawa setara dengan 1,6 ton tnt, kata pejabat kementerian darurat ruslan khadzhiyev.","pejabat kementerian darurat chechen lainnya, ruslan khadzhiyev, mengatakan truk itu membawa setara dengan 1,6 ton tnt.",balanced
