original_text,paraphrase_text,category,similarity_score,original_quality,paraphrase_quality,original_token_count,paraphrase_token_count,word_changes_count,substitutions_count,additions_count,deletions_count,is_valid,source
"laporan itu ditemukan 23 oktober, terselip di dalam pengikat tiga cincin tua yang tidak terkait dengan penyelidikan.",laporan itu ditemukan minggu lalu yang terselip di dalam manual pelatihan milik hicks.,creative,0.32,"{'quality_score': 100, 'issues': [], 'word_count': 17, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 13, 'unique_word_ratio': 1.0}",21,17,2,2,0,0,True,paraphrase_detection
"remaja cross-dressing dari harvey milk high school menawarkan seks untuk mendapatkan uang di greenwich village dan kemudian merampok calon johns dengan berpura-pura menjadi polisi, kata sumber tadi malam.","empat siswa sekolah menengah harvey milk yang berpakaian seperti wanita ditangkap kemarin karena merampok pria di desa barat - dan berpura -pura menjadi petugas polisi, kata sumber.",creative,0.2916666666666667,"{'quality_score': 100, 'issues': [], 'word_count': 28, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 27, 'unique_word_ratio': 1.0}",45,34,6,3,1,2,True,paraphrase_detection
"di wina, iaea mengatakan elbaradei akan menerima undangan itu, meskipun belum ada tanggal yang ditetapkan.","di wina, badan energi atom internasional mengatakan pada hari senin elbaradei telah menerima undangan iran, tetapi mengatakan belum ada tanggal yang ditetapkan.",creative,0.48148148148148145,"{'quality_score': 100, 'issues': [], 'word_count': 15, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 22, 'unique_word_ratio': 0.9545454545454546}",25,32,5,4,1,0,True,paraphrase_detection
"""tidak ada kebijakan sadar dari amerika serikat untuk memindahkan dolar sama sekali,"" kata snow.","""tidak ada kebijakan sadar amerika serikat, saya dapat meyakinkan anda tentang hal ini, untuk memindahkan dolar sama sekali,"" katanya.",creative,0.56,"{'quality_score': 100, 'issues': [], 'word_count': 14, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 19, 'unique_word_ratio': 1.0}",20,27,3,1,1,1,True,paraphrase_detection
"pendapat kline ditangani secara khusus dengan penyedia aborsi, tetapi juga akan berlaku untuk dokter yang menyediakan layanan lain, seperti perawatan prenatal, kepada anak hamil di bawah 16 tahun.","pendapat kline ditangani secara khusus dengan penyedia aborsi, tetapi kemudian kantornya mengatakan itu juga akan berlaku untuk dokter yang menyediakan layanan seperti perawatan prenatal kepada gadis -gadis hamil di bawah 16 tahun.",balanced,0.7777777777777778,"{'quality_score': 100, 'issues': [], 'word_count': 28, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 32, 'unique_word_ratio': 1.0}",36,40,4,1,1,2,True,paraphrase_detection
"gary nicklaus, putra jack nicklaus yang berusia 34 tahun yang bermain dengan pembebasan sponsor, birdie lima dari sembilan lubang pertamanya sebelum goyah ke 69.","gary nicklaus, putra beruang emas berusia 34 tahun yang bermain dengan pembebasan sponsor, birdie lima dari sembilan lubang pertamanya sebelum menembak 69.",balanced,0.7777777777777778,"{'quality_score': 100, 'issues': [], 'word_count': 24, 'unique_word_ratio': 0.9583333333333334}","{'quality_score': 100, 'issues': [], 'word_count': 22, 'unique_word_ratio': 1.0}",38,31,2,2,0,0,True,paraphrase_detection
"indeks komposit nasdaq yang dilacak teknologi turun 27,13 poin, atau 1,64 persen, di 1.626,49, berdasarkan data terbaru.","indeks komposit nasdaq yang dilacak teknologi .ixic menurun 25,78 poin, atau 1,56 persen, menjadi 1.627,84.",creative,0.4,"{'quality_score': 100, 'issues': [], 'word_count': 17, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 15, 'unique_word_ratio': 1.0}",33,32,6,6,0,0,True,paraphrase_detection
"uang itu diambil pada pukul 4 pagi pada tanggal 18 maret, beberapa jam sebelum as meluncurkan serangan udara pertamanya, kata surat kabar itu.","penyitaan berlangsung pada pukul 4 pagi pada tanggal 18 maret, hanya beberapa jam sebelum serangan udara amerika pertama.",creative,0.5,"{'quality_score': 100, 'issues': [], 'word_count': 23, 'unique_word_ratio': 0.9565217391304348}","{'quality_score': 100, 'issues': [], 'word_count': 18, 'unique_word_ratio': 0.9444444444444444}",28,22,4,2,1,1,True,paraphrase_detection
"meskipun demikian, guru open-source bersikeras, ""serangan ini salah, dan itu berbahaya bagi tujuan kami.""","""serangan ini salah, dan itu berbahaya bagi tujuan kami,"" kata raymond.",creative,0.5714285714285714,"{'quality_score': 100, 'issues': [], 'word_count': 14, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 11, 'unique_word_ratio': 1.0}",23,19,3,0,1,2,True,paraphrase_detection
"setelah berkonsultasi dengan para ahli, dia mengatakan dia disarankan penundaan akan memberi luna peluang terbaik untuk bersatu kembali dengan ""l"" pod, keluarganya.","para ahli mengatakan penundaan itu akan memberi luna peluang terbaik untuk bersatu kembali dengan ""l"" pod, keluarganya, kata thibault.",balanced,0.7307692307692307,"{'quality_score': 100, 'issues': [], 'word_count': 22, 'unique_word_ratio': 0.9090909090909091}","{'quality_score': 100, 'issues': [], 'word_count': 19, 'unique_word_ratio': 1.0}",33,30,5,0,2,3,True,paraphrase_detection
unilever bestfoods mengatakan pada hari rabu bahwa mereka akan menghapus lemak trans dari saya tidak percaya itu bukan mentega yang menyebar pada pertengahan tahun depan.,"unilever bestfoods mengatakan ""saya tidak percaya itu bukan mentega margarine spread akan bebas dari lemak trans pada tahun depan.",creative,0.5862068965517241,"{'quality_score': 100, 'issues': [], 'word_count': 25, 'unique_word_ratio': 0.96}","{'quality_score': 100, 'issues': [], 'word_count': 19, 'unique_word_ratio': 1.0}",31,30,3,2,0,1,True,paraphrase_detection
hakim juga menolak untuk menunda tanggal persidangan 29 september.,obus juga membantah mosi pertahanan untuk menunda tanggal persidangan 29 september.,creative,0.5714285714285714,"{'quality_score': 100, 'issues': [], 'word_count': 9, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 11, 'unique_word_ratio': 1.0}",11,14,2,2,0,0,True,paraphrase_detection
"perubahan lain dalam rencana memperbaiki visi aslinya, kata libeskind.","banyak perubahan adalah perbaikan pada rencana asli, kata libeskind.",creative,0.375,"{'quality_score': 100, 'issues': [], 'word_count': 9, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 9, 'unique_word_ratio': 1.0}",15,15,3,2,1,0,True,paraphrase_detection
appleton mengatakan polisi terus mengulurkan kemungkinan bahwa lebih dari satu orang terlibat dalam keracunan.,dia mengatakan para penyelidik belum mengesampingkan kemungkinan bahwa lebih dari satu orang berada di belakang keracunan.,creative,0.391304347826087,"{'quality_score': 100, 'issues': [], 'word_count': 14, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 16, 'unique_word_ratio': 1.0}",21,19,3,3,0,0,True,paraphrase_detection
"""ini akan menempatkan kerutan parah di cadangan kami,"" kata o keefe jumat saat diskusi meja bundar dengan wartawan di markas nasa.","""ini akan menempatkan kerutan parah di cadangan kami,"" kata o keefe saat sarapan dengan wartawan.",balanced,0.7083333333333334,"{'quality_score': 100, 'issues': [], 'word_count': 21, 'unique_word_ratio': 0.9523809523809523}","{'quality_score': 100, 'issues': [], 'word_count': 15, 'unique_word_ratio': 1.0}",33,24,3,1,0,2,True,paraphrase_detection
"saham altria turun 2,2 persen atau 96 sen menjadi 42,72 dan merupakan persentase kalah terbesar dow.","sahamnya turun 9,61 menjadi 50,26, peringkat sebagai masalah nyse yang paling aktif dan kalah persentase terbesarnya.",creative,0.21875,"{'quality_score': 100, 'issues': [], 'word_count': 16, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 16, 'unique_word_ratio': 1.0}",25,26,7,7,0,0,True,paraphrase_detection
regulator massachusetts dan komisi sekuritas dan bursa pada hari selasa menekan tuduhan penipuan sekuritas terhadap investasi putnam dan dua dari bekas manajer portofolio karena dugaan perdagangan reksa dana yang tidak tepat.,regulator sekuritas negara bagian dan federal mengajukan tuntutan sipil terhadap investasi putnam dan dua manajer portofolio dalam skandal perdagangan reksa dana yang terus berkembang.,creative,0.358974358974359,"{'quality_score': 100, 'issues': [], 'word_count': 31, 'unique_word_ratio': 0.9032258064516129}","{'quality_score': 100, 'issues': [], 'word_count': 24, 'unique_word_ratio': 0.9583333333333334}",48,33,5,4,0,1,True,paraphrase_detection
edisi online pekan bisnis melaporkan pada hari jumat bahwa worldcom dan sec dapat mengumumkan penyelesaian pada hari senin.,"businessweek online telah mengetahui bahwa penyelesaian dapat datang sedini senin, 19 mei.",creative,0.24,"{'quality_score': 100, 'issues': [], 'word_count': 18, 'unique_word_ratio': 0.8888888888888888}","{'quality_score': 100, 'issues': [], 'word_count': 12, 'unique_word_ratio': 1.0}",25,21,5,4,1,0,True,paraphrase_detection
"""kahuku ranch memiliki kualitas kelas dunia - sumber daya yang luar biasa, keindahan yang luar biasa dan nilai luar biasa bagi keanekaragaman hayati global.""","""peternakan kahuku memiliki kualitas kelas dunia-sumber daya tremendous, keindahan yang luar biasa dan nilai luar biasa bagi keanekaragaman hayati global,"" katanya.",safe,0.84,"{'quality_score': 100, 'issues': [], 'word_count': 24, 'unique_word_ratio': 0.8333333333333334}","{'quality_score': 100, 'issues': [], 'word_count': 21, 'unique_word_ratio': 0.9047619047619048}",31,35,5,1,2,2,True,paraphrase_detection
"""di irak,"" senator pat roberts, r-kan., ketua komite intelijen, mengatakan pada ""edisi akhir"" cnn, ""sunday,"" kami sekarang berjuang melawan . upaya anti-gujang. ""","""di irak,"" senator pat roberts (r-kan.), ketua komite intelijen, mengatakan pada ""edisi akhir"" cnn kemarin, ""kami sekarang bertarung dengan anti-guerrilla . upaya.""",balanced,0.696969696969697,"{'quality_score': 100, 'issues': [], 'word_count': 23, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 22, 'unique_word_ratio': 1.0}",50,51,5,3,1,1,True,paraphrase_detection
"""ini membuat kita lebih dekat untuk mengatakan bahwa busa dapat melakukan kerusakan semacam ini,"" kata hubbard, anggota dewan investigasi kecelakaan columbia.","""saya pikir ini menggerakkan kita jauh lebih dekat untuk mengatakan bahwa busa dapat melakukan kerusakan semacam ini,"" kata hubbard.",balanced,0.6296296296296297,"{'quality_score': 100, 'issues': [], 'word_count': 21, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 19, 'unique_word_ratio': 1.0}",32,28,4,1,2,1,True,paraphrase_detection
"amerika telah memberhentikan 6.500 karyawan missouri sejak 31 desember, menurut driskill.","sejak oktober 2001, amerika telah memberhentikan 6.149 pramugari, menurut george price, juru bicara serikat pekerja.",creative,0.3333333333333333,"{'quality_score': 100, 'issues': [], 'word_count': 11, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 15, 'unique_word_ratio': 1.0}",20,26,3,2,1,0,True,paraphrase_detection
"enam bulan lalu, imf dan argentina mencapai kesepakatan rollover utang 6,8 miliar minimum yang berakhir pada bulan agustus.","namun enam bulan lalu, kedua belah pihak berhasil mencapai kesepakatan rollover utang 6,8 miliar, yang berakhir pada bulan agustus.",balanced,0.64,"{'quality_score': 100, 'issues': [], 'word_count': 18, 'unique_word_ratio': 0.9444444444444444}","{'quality_score': 100, 'issues': [], 'word_count': 19, 'unique_word_ratio': 0.9473684210526315}",25,25,3,2,1,0,True,paraphrase_detection
"rendisi powell tentang percakapan ketiga membuatnya lebih memberatkan, dengan mengatakan seorang petugas memerintahkan agar daerah itu ""dibersihkan.""","versi powell membuatnya tampak lebih menyeramkan ketika dia mengatakan seorang petugas pada rekaman itu memerintahkan agar daerah itu ""dibersihkan.""",creative,0.48148148148148145,"{'quality_score': 100, 'issues': [], 'word_count': 17, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 19, 'unique_word_ratio': 0.9473684210526315}",28,27,5,2,2,1,True,paraphrase_detection
"sementara itu, letnan gubernur david dewhurst menyinggung perjuangan politik antarpartai: ""kedengarannya seperti primer republik dimulai awal tahun ini.""","letnan gubernur david dewhurst menyarankan motif politik untuk laporan itu, dengan mengatakan: ""sepertinya pemilihan utama partai republik dimulai awal tahun ini.""",creative,0.46875,"{'quality_score': 100, 'issues': [], 'word_count': 18, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 21, 'unique_word_ratio': 1.0}",30,31,4,3,0,1,True,paraphrase_detection
setidaknya 61 orang tewas dan lusinan terluka di afghanistan kemarin dalam pecahnya kekerasan terburuk selama lebih dari setahun.,"enam puluh satu orang tewas dan lusinan terluka dalam wabah kekerasan di afghanistan dalam 24 jam paling berdarah di negara yang bermasalah dalam lebih dari setahun, kata para pejabat rabu.",creative,0.37142857142857144,"{'quality_score': 100, 'issues': [], 'word_count': 18, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 30, 'unique_word_ratio': 0.9}",24,36,5,2,2,1,True,paraphrase_detection
"sony mengatakan psp juga akan menampilkan layar lcd 4,5 inci, slot ekspansi memory stick.","ini juga dilengkapi dengan layar lcd dan fasilitas ekspansi memori 4,5.",creative,0.34782608695652173,"{'quality_score': 100, 'issues': [], 'word_count': 14, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 11, 'unique_word_ratio': 1.0}",23,15,4,2,1,1,True,paraphrase_detection
"""kami membutuhkan seseorang yang memperhatikan mereka untuk maju,"" ia mengatakan konferensi pers untuk memperkenalkan penggantinya, brig. jenderal mastin m. robeson.","""kami membutuhkan seseorang yang memperhatikan mereka untuk maju,"" katanya pada konferensi pers di mana ia memperkenalkan penggantinya, brig. jenderal mastin m. robeson.",safe,0.8076923076923077,"{'quality_score': 100, 'issues': [], 'word_count': 20, 'unique_word_ratio': 0.95}","{'quality_score': 100, 'issues': [], 'word_count': 22, 'unique_word_ratio': 1.0}",32,34,2,2,0,0,True,paraphrase_detection
"ibm mengatakan mereka percaya bahwa penyelidikan muncul dari penyelidikan sec terpisah dari pelanggan unit solusi toko ritel ibm, yang memasarkan dan menjual produk-produk point-of-sale.","perusahaan menambahkan: ""ibm percaya bahwa investigasi muncul dari penyelidikan terpisah oleh sec dari pelanggan unit solusi toko ritel ibm.",creative,0.4375,"{'quality_score': 100, 'issues': [], 'word_count': 24, 'unique_word_ratio': 0.9166666666666666}","{'quality_score': 100, 'issues': [], 'word_count': 19, 'unique_word_ratio': 0.9473684210526315}",37,26,6,1,2,3,True,paraphrase_detection
"""mantan anggota dewan im menunjukkan keberanian dan kepemimpinan lingkungan dalam menghadapi tekanan yang cukup besar,"" kata jon sohn dari friends of the earth setelah pemungutan suara panel.","""dua mantan anggota dewan im menunjukkan keberanian dan kepemimpinan lingkungan dalam menghadapi tekanan yang cukup besar,"" kata jon sohn, juru kampanye internasional untuk friends of the earth.",balanced,0.7142857142857143,"{'quality_score': 100, 'issues': [], 'word_count': 27, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 27, 'unique_word_ratio': 1.0}",37,38,3,1,1,1,True,paraphrase_detection
mereka mengatakan inspektur harus menyatakan bahwa irak bebas dari senjata pemusnah massal sebelum sanksi dapat diangkat.,ini membutuhkan pengembalian inspektur senjata as untuk memverifikasi bahwa irak bebas dari senjata pemusnah massal.,creative,0.391304347826087,"{'quality_score': 100, 'issues': [], 'word_count': 16, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 15, 'unique_word_ratio': 0.9333333333333333}",21,22,3,2,0,1,True,paraphrase_detection
"yakub telah mendorong konsolidasi selama bertahun -tahun, tetapi dia telah mengatakan banyak komunitas, terutama yang pedesaan, telah menentangnya.","yakub telah mendorong konsolidasi selama bertahun -tahun tetapi mengatakan telah ditentang oleh banyak komunitas, terutama yang pedesaan.",safe,0.8095238095238095,"{'quality_score': 100, 'issues': [], 'word_count': 18, 'unique_word_ratio': 0.8888888888888888}","{'quality_score': 100, 'issues': [], 'word_count': 17, 'unique_word_ratio': 0.9411764705882353}",28,23,4,2,0,2,True,paraphrase_detection
"pasukan amerika, yang juga membela kompleks walikota, telah diserang pada dua kesempatan terpisah.","pasukan amerika dari 3-15 infanteri, yang juga mempertahankan kompleks walikota falluja, telah diserang pada dua kesempatan.",creative,0.5909090909090909,"{'quality_score': 100, 'issues': [], 'word_count': 13, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 16, 'unique_word_ratio': 1.0}",18,25,4,1,2,1,True,paraphrase_detection
"dia juga telah mengarahkan ""the flintstones,"" ""beethoven,"" dan ""jingle sepanjang jalan.""","kredit levant lainnya termasuk ""the flintstones,"" ""jingle all the way"" dan ""beethoven.""",creative,0.4,"{'quality_score': 100, 'issues': [], 'word_count': 11, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 12, 'unique_word_ratio': 1.0}",29,30,3,3,0,0,True,paraphrase_detection
indeks s p 500 dan nasdaq mencatat minggu ketiga berturut -turut.,baik indeks s p 500 dan nasdaq telah mencetak tiga minggu berturut -turut.,balanced,0.6470588235294118,"{'quality_score': 100, 'issues': [], 'word_count': 11, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 13, 'unique_word_ratio': 1.0}",17,19,3,1,1,1,True,paraphrase_detection
"selama kuartal kedua fiskal, cisco memperoleh 991 juta, atau 14 sen per saham, atas penjualan 4,7 miliar.","cisco melaporkan pendapatan 987 juta, atau 14 sen per saham, dengan pendapatan 4,62 miliar untuk kuartal yang berakhir pada bulan april.",creative,0.3870967741935484,"{'quality_score': 100, 'issues': [], 'word_count': 17, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 21, 'unique_word_ratio': 0.9523809523809523}",25,30,5,3,1,1,True,paraphrase_detection
"""dewan melakukannya dan menerima pengunduran diri itu,"" kata mccall, yang memimpin pertemuan itu.","""dewan melakukannya, dan menerima pengunduran diri itu,"" kata ketua komite kompensasi pertukaran, h. carl mccall.",creative,0.5714285714285714,"{'quality_score': 100, 'issues': [], 'word_count': 13, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 15, 'unique_word_ratio': 1.0}",22,27,3,0,2,1,True,paraphrase_detection
"tetapi mereka terpecah apakah fed akan mengakui risiko dimiringkan ke arah kelemahan, atau mengatakan mereka seimbang.",wall street sedang memperdebatkan apakah bank sentral akan mengatakan risiko dimiringkan ke arah kelemahan atau seimbang dengan inflasi.,creative,0.44,"{'quality_score': 100, 'issues': [], 'word_count': 16, 'unique_word_ratio': 0.9375}","{'quality_score': 100, 'issues': [], 'word_count': 18, 'unique_word_ratio': 1.0}",23,25,6,3,1,2,True,paraphrase_detection
"volume perdagangan sangat ringan di 500,22 juta saham, di bawah 611,45 juta yang sudah tipis dipertukarkan pada titik yang sama kamis.","volume perdagangan sangat ringan pada 1,05 miliar saham, di bawah 1,19 miliar yang sudah tipis pada hari selasa.",creative,0.4642857142857143,"{'quality_score': 100, 'issues': [], 'word_count': 21, 'unique_word_ratio': 0.8571428571428571}","{'quality_score': 100, 'issues': [], 'word_count': 18, 'unique_word_ratio': 0.8888888888888888}",33,28,6,5,0,1,True,paraphrase_detection
"kenny dan pengacara amerika keluarga hicks, michael ratner, berusaha mendapatkan akses ke hicks sebelum ia menghadapi pengadilan militer yang direncanakan.","kenny dan pengacara keluarga amerika, michael ratner, menginginkan akses ke hicks sebelum dia menghadapi pengadilan militer.",balanced,0.6956521739130435,"{'quality_score': 100, 'issues': [], 'word_count': 20, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 16, 'unique_word_ratio': 1.0}",30,26,5,2,1,2,True,paraphrase_detection
pendapatan iklan dan sirkulasi dari majalah utama martha stewart living telah menurun.,pendapatan iklan dan sirkulasi untuk majalah martha stewart living telah terpukul.,balanced,0.6666666666666666,"{'quality_score': 100, 'issues': [], 'word_count': 12, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 11, 'unique_word_ratio': 1.0}",18,17,3,2,0,1,True,paraphrase_detection
"lee mengatakan kepada surat kabar itu bahwa gadis itu telah menyeret makanan, mainan, dan barang -barang lainnya ke kamar ibunya, tempat dia menemukannya.","lee, 33, mengatakan gadis itu telah menyeret makanan, mainan, dan barang -barang lainnya ke kamar ibunya.",balanced,0.68,"{'quality_score': 100, 'issues': [], 'word_count': 23, 'unique_word_ratio': 0.9565217391304348}","{'quality_score': 100, 'issues': [], 'word_count': 16, 'unique_word_ratio': 1.0}",32,24,3,0,1,2,True,paraphrase_detection
"""jika kita tidak berbaris ke teheran, saya pikir kita akan berada dalam kondisi yang cukup baik,"" katanya.","""selama kita tidak berbaris di teheran, saya pikir kita akan berada dalam kondisi yang cukup baik,"" katanya.",safe,0.8095238095238095,"{'quality_score': 100, 'issues': [], 'word_count': 17, 'unique_word_ratio': 0.9411764705882353}","{'quality_score': 100, 'issues': [], 'word_count': 17, 'unique_word_ratio': 0.9411764705882353}",25,25,2,2,0,0,True,paraphrase_detection
sumber yang tahu penawaran mengatakan pekan lalu bahwa perusahaan tv kabel comcast corp juga melihat vue.,"akhir pekan lalu, sumber mengatakan kepada perusahaan tv kabel reuters comcast corp. cmcsa.o juga sedang mencari membeli aset vue.",creative,0.4444444444444444,"{'quality_score': 100, 'issues': [], 'word_count': 16, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 19, 'unique_word_ratio': 1.0}",23,34,5,3,2,0,True,paraphrase_detection
dua anggota sepupunya dari keluarga kerajaan yordania telah disebut sebagai pesaing yang mungkin untuk tahta.,"selain itu, dua sepupunya - anggota keluarga kerajaan yordania - telah disebut sebagai kompetisi yang mungkin untuk tahta.",balanced,0.6666666666666666,"{'quality_score': 100, 'issues': [], 'word_count': 15, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 18, 'unique_word_ratio': 0.9444444444444444}",20,24,5,1,3,1,True,paraphrase_detection
"""sungguh, rencana ini merupakan penghinaan terhadap orang tua yang bekerja di seluruh new york city,"" kata mr. silver.","""rencananya adalah penghinaan terhadap orang tua yang bekerja di seluruh new york city.""",creative,0.5652173913043478,"{'quality_score': 100, 'issues': [], 'word_count': 18, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 13, 'unique_word_ratio': 1.0}",29,21,3,2,0,1,True,paraphrase_detection
"keputusan itu datang setahun setelah whipple mengakhiri pengawasan federal atas keseimbangan rasial, fasilitas, anggaran, dan bus distrik.","keputusan itu datang setahun setelah whipple mengakhiri pengawasan federal dari bus sekolah serta keseimbangan rasial, fasilitas, dan anggaran rasial distrik.",safe,0.8181818181818182,"{'quality_score': 100, 'issues': [], 'word_count': 17, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 20, 'unique_word_ratio': 1.0}",24,26,3,2,1,0,True,paraphrase_detection
lay telah berpendapat bahwa membalikkan dokumen akan melanggar amandemen kelimanya terhadap tuduhan diri sendiri.,"lay menolak untuk menyerahkan surat-surat itu, menegaskan hak amandemen kelimanya terhadap tuduhan diri sendiri.",creative,0.3333333333333333,"{'quality_score': 100, 'issues': [], 'word_count': 14, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 14, 'unique_word_ratio': 1.0}",19,22,1,1,0,0,True,paraphrase_detection
"pada tahun 2001 dan 2002, transfer kawat dari 4 dari 40 akun perusahaan berjumlah lebih dari 3,2 miliar, kata jaksa penuntut.","transfer kawat dari empat dari 40 akun yang terbuka di beacon hill berjumlah lebih dari 3,2 miliar dari tahun 2001 hingga 2002, kata morgenthau.",creative,0.5333333333333333,"{'quality_score': 100, 'issues': [], 'word_count': 21, 'unique_word_ratio': 0.9047619047619048}","{'quality_score': 100, 'issues': [], 'word_count': 24, 'unique_word_ratio': 0.875}",26,34,5,3,1,1,True,paraphrase_detection
"""menulis program aman yang menunjukkan vektor infeksi memadai [untuk menunjukkan kerentanan] tanpa membangun dalam urutan reproduksi.","menulis program aman yang menunjukkan vektor infeksi memadai tanpa membangun dalam urutan reproduksi. """,balanced,0.7894736842105263,"{'quality_score': 100, 'issues': [], 'word_count': 16, 'unique_word_ratio': 0.9375}","{'quality_score': 100, 'issues': [], 'word_count': 14, 'unique_word_ratio': 1.0}",23,16,3,0,1,2,True,paraphrase_detection
"downtime, yang akan berlangsung pada bulan mei dan juni, diperkirakan akan memangkas produksi 60 juta menjadi 70 juta kaki papan.",downtime diperkirakan akan mengambil 60 juta hingga 70 juta kaki dari sistem companis.,creative,0.32,"{'quality_score': 100, 'issues': [], 'word_count': 20, 'unique_word_ratio': 0.9}","{'quality_score': 100, 'issues': [], 'word_count': 13, 'unique_word_ratio': 0.9230769230769231}",28,19,4,3,0,1,True,paraphrase_detection
san architect dan autoadvice dapat digunakan sendiri atau sebagai ekstensi untuk keluarga controlcenter dari aplikasi manajemen penyimpanan.,san architect dan autoadvice dapat digunakan sebagai aplikasi yang berdiri sendiri atau sebagai ekstensi ke aplikasi controlcenter emc.,creative,0.5909090909090909,"{'quality_score': 100, 'issues': [], 'word_count': 17, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 18, 'unique_word_ratio': 0.8888888888888888}",27,29,3,2,1,0,True,paraphrase_detection
"pada tahun 1995, schwarzenegger memperluas program ini secara nasional untuk melayani 200.000 anak di 15 kota, sebagian besar yang berasal dari proyek perumahan atau tempat penampungan tunawisma.","pada tahun 1995, schwarzenegger memperluas program ini secara nasional ke 15 kota, melayani 200.000 anak, yang sebagian besar berasal dari proyek perumahan atau tempat penampungan tunawisma.",safe,0.9032258064516129,"{'quality_score': 100, 'issues': [], 'word_count': 27, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 26, 'unique_word_ratio': 1.0}",37,37,4,1,1,2,True,paraphrase_detection
"rambus inc. (nasdaq: rmbs - news - people) melonjak 38 persen, menjadikannya persentase gainer terbesar di nasdaq.","rambus inc. melonjak hampir 33 persen, menjadikannya persentase gainer terbesar di nasdaq.",creative,0.5454545454545454,"{'quality_score': 100, 'issues': [], 'word_count': 17, 'unique_word_ratio': 0.9411764705882353}","{'quality_score': 100, 'issues': [], 'word_count': 12, 'unique_word_ratio': 1.0}",37,23,2,1,0,1,True,paraphrase_detection
pekerja penyelamat harus mencari perahu untuk mengambil penduduk yang terdampar oleh air tinggi.,wagner dan wolford keduanya mengatakan bahwa pekerja penyelamat mencari perahu untuk mengambil penduduk yang terdampar oleh air tinggi.,balanced,0.65,"{'quality_score': 100, 'issues': [], 'word_count': 13, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 18, 'unique_word_ratio': 1.0}",15,23,2,0,1,1,True,paraphrase_detection
"ride, cerita astronot musgrave, robert ""hoot"" gibson dan daniel brandenstein akan memasuki hall of fame bersama -sama.","ride akan diabadikan bersama dengan kisah astronot musgrave, robert ""hoot"" gibson dan daniel brandenstein.",creative,0.5833333333333334,"{'quality_score': 100, 'issues': [], 'word_count': 17, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 14, 'unique_word_ratio': 1.0}",35,28,2,1,0,1,True,paraphrase_detection
